move,pos_id_1,pos_id_2,pos_id_3,pos_id_4,pos_id_5,pos_id_6,pos_id_7,pos_id_8,pos_id_9,pos_id_10,pos_id_11,pos_id_12,pos_id_13,pos_id_14,pos_id_15,pos_id_16,pos_id_17,pos_id_18,pos_id_19,pos_id_20,pos_id_21,pos_id_22,pos_id_23,pos_id_24,pos_id_25,pos_id_26,pos_id_27,pos_id_28,pos_id_29,pos_id_30,pos_id_31,pos_id_32,pos_id_33,pos_id_34,pos_id_35,pos_id_36,pos_id_37,pos_id_38,pos_id_39,pos_id_40,pos_id_41,pos_id_42,pos_id_43,pos_id_44,pos_id_45,pos_id_46,pos_id_47,pos_id_48,pos_id_49,pos_id_50,pos_id_51,pos_id_52,pos_id_53,pos_id_54,pos_id_55,pos_id_56,pos_id_57,pos_id_58,pos_id_59,pos_id_60,pos_id_61,pos_id_62,pos_id_63,pos_id_64,pos_id_65,from_x,from_y,to_x,to_y,move_turn,move_type,move_status,red_game_value,blue_game_value
14,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,3,-1,1,-1,6,7,-1,-1,-1,-1,5,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,4,-1,3,-1,-1,-1,5,0,-1,6,-1,4,3,7,10,1,1,7,10,99,10,3,6,4,3,5,3,1,4,1,4579,4625
15,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,3,-1,1,-1,6,7,-1,-1,-1,-1,5,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,0,-1,6,-1,4,3,7,10,1,1,7,10,99,10,3,6,8,4,8,3,0,12,1,4579,4625
16,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,3,-1,1,-1,6,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,3,7,10,1,1,7,10,99,10,3,6,4,4,9,4,1,5,1,3979,4595
17,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,3,-1,1,-1,6,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,7,10,99,10,3,6,10,4,3,4,0,5,1,3976,4595
18,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,3,-1,1,-1,6,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,-1,10,99,10,3,6,3,4,11,4,1,13,1,3826,4445
19,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,3,-1,1,-1,6,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,6,10,99,10,3,-1,12,4,11,4,0,11,1,3826,4445
20,10,99,10,2,3,8,10,1,1,0,3,-1,2,3,-1,-1,1,-1,6,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,6,10,99,10,3,-1,2,4,2,3,1,2,1,3826,4445
21,10,99,10,2,3,8,10,1,1,0,3,-1,2,3,-1,-1,1,-1,6,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,6,10,99,10,3,-1,7,2,5,2,0,11,1,3826,4445
22,10,99,10,2,3,8,10,1,1,0,3,-1,2,3,-1,-1,1,-1,-1,6,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,6,10,99,10,3,-1,3,3,3,4,1,6,1,3826,4445
23,10,99,10,2,3,8,10,1,1,0,3,-1,2,3,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,-1,10,99,10,3,-1,11,4,3,4,0,1,1,3756,4375
24,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,5,-1,-1,6,-1,4,-1,7,10,1,1,-1,10,99,10,3,-1,2,3,3,4,1,6,1,3756,4375
25,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,5,-1,6,-1,4,-1,7,10,1,1,-1,10,99,10,3,-1,9,3,9,4,0,11,1,3756,4375
26,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,5,-1,6,-1,4,-1,-1,10,1,1,-1,10,99,10,3,-1,11,0,11,1,1,13,1,3756,4225
27,10,99,10,2,3,8,10,1,1,0,3,-1,2,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,5,-1,-1,-1,4,-1,6,10,1,1,-1,10,99,10,3,-1,10,1,11,0,0,6,1,3756,4225
28,10,99,10,2,3,8,10,1,1,0,-1,3,2,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,5,-1,-1,-1,4,-1,6,10,1,1,-1,10,99,10,3,-1,2,0,2,1,1,11,1,3756,4225
29,10,99,10,2,3,8,10,1,1,0,-1,3,2,-1,-1,-1,1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,10,1,1,-1,10,99,10,3,-1,9,4,3,4,0,1,1,3756,4222
30,10,99,10,2,3,8,10,1,1,-1,-1,3,2,0,-1,-1,1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,10,1,1,-1,10,99,10,3,-1,1,4,2,3,1,2,1,3756,4222
31,10,99,10,2,3,8,10,1,1,5,-1,3,2,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,10,1,1,-1,10,99,10,3,-1,3,4,1,4,0,11,1,3756,4222
32,10,99,10,2,3,8,10,1,1,-1,-1,3,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,10,1,1,-1,10,99,10,3,-1,2,3,1,4,1,4,1,3726,3622
33,10,99,10,2,3,8,10,1,1,-1,-1,3,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,10,1,1,-1,10,99,10,3,-1,11,0,1,0,0,1,1,3656,3622
34,10,99,10,2,3,8,10,1,1,-1,-1,3,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,10,1,1,-1,10,99,10,3,-1,3,1,3,0,1,11,1,3656,3622
35,10,99,10,2,3,8,10,1,1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,10,1,1,-1,10,99,10,3,-1,7,1,3,0,0,6,1,3056,3022
36,10,99,10,2,3,8,10,1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1,1,1,-1,10,99,10,3,-1,1,3,11,1,1,7,1,2456,3022
37,10,99,10,2,3,8,10,1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,10,99,10,3,-1,11,2,11,1,0,10,1,1856,2422
38,10,99,10,2,3,8,10,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1,-1,1,-1,10,99,10,3,-1,1,2,11,1,1,14,1,1856,2422
39,10,99,10,2,3,8,10,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,10,99,10,3,-1,11,3,11,1,0,10,1,1256,1822
40,10,99,10,2,3,-1,10,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,8,-1,-1,-1,-1,10,99,10,3,-1,1,0,11,0,1,11,1,1256,1822
41,10,99,10,2,3,-1,10,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,4,-1,-1,10,99,10,3,-1,10,3,11,2,0,10,1,1256,1822
42,10,99,10,2,3,-1,10,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,4,-1,-1,10,99,10,3,-1,11,0,11,1,1,14,1,1256,1822
43,10,99,10,2,3,-1,10,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,10,99,10,3,-1,11,2,11,1,0,10,1,1246,1822
44,10,99,10,2,3,-1,10,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,99,10,3,-1,11,1,12,1,1,14,2,1246,1822
