move,pos_id_1,pos_id_2,pos_id_3,pos_id_4,pos_id_5,pos_id_6,pos_id_7,pos_id_8,pos_id_9,pos_id_10,pos_id_11,pos_id_12,pos_id_13,pos_id_14,pos_id_15,pos_id_16,pos_id_17,pos_id_18,pos_id_19,pos_id_20,pos_id_21,pos_id_22,pos_id_23,pos_id_24,pos_id_25,pos_id_26,pos_id_27,pos_id_28,pos_id_29,pos_id_30,pos_id_31,pos_id_32,pos_id_33,pos_id_34,pos_id_35,pos_id_36,pos_id_37,pos_id_38,pos_id_39,pos_id_40,pos_id_41,pos_id_42,pos_id_43,pos_id_44,pos_id_45,pos_id_46,pos_id_47,pos_id_48,pos_id_49,pos_id_50,pos_id_51,pos_id_52,pos_id_53,pos_id_54,pos_id_55,pos_id_56,pos_id_57,pos_id_58,pos_id_59,pos_id_60,pos_id_61,pos_id_62,pos_id_63,pos_id_64,pos_id_65,from_x,from_y,to_x,to_y,move_turn,move_type,move_status,red_game_value,blue_game_value
21,6,99,10,2,10,9,1,1,10,6,3,-1,4,-1,-1,-1,5,0,5,-1,-1,-1,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,2,0,-1,5,-1,3,-1,4,-1,-1,6,10,1,1,9,10,2,10,99,6,7,2,8,2,1,1,1,4917,4927
22,6,99,10,2,10,9,1,1,10,6,3,-1,4,-1,-1,-1,5,0,5,-1,-1,-1,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,2,0,5,-1,-1,3,-1,4,-1,-1,6,10,1,1,9,10,2,10,99,6,9,3,9,2,0,2,1,4917,4927
23,6,99,10,2,10,9,1,1,10,6,-1,-1,4,-1,-1,-1,5,0,5,-1,-1,-1,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,3,0,5,-1,-1,3,-1,4,-1,-1,6,10,1,1,9,10,2,10,99,6,2,0,9,0,1,5,1,4915,4927
24,6,99,10,2,10,9,1,1,10,6,-1,-1,4,-1,-1,-1,5,0,5,-1,-1,-1,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,3,-1,5,-1,-1,3,0,4,-1,-1,6,10,1,1,9,10,2,10,99,6,9,1,10,1,0,2,1,4915,4927
25,6,99,10,2,10,9,1,1,10,6,-1,-1,4,-1,-1,-1,5,0,5,-1,-1,-1,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,0,4,-1,-1,6,10,1,1,9,10,2,10,99,6,9,0,10,0,1,5,1,4912,4924
26,6,99,10,2,10,9,1,1,10,6,-1,-1,4,5,-1,-1,5,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,0,4,-1,-1,6,10,1,1,9,10,2,10,99,6,3,3,2,3,0,2,1,4912,4924
27,6,99,10,2,10,9,1,1,10,6,-1,-1,4,5,-1,-1,5,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,0,4,-1,-1,6,10,1,1,9,10,2,10,99,6,5,3,11,0,1,13,1,4912,4324
28,6,99,10,2,10,9,1,1,10,6,-1,-1,4,5,-1,-1,5,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,0,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,11,0,1,0,0,13,1,4842,4324
29,6,99,10,2,10,9,1,1,10,6,-1,-1,4,5,-1,5,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,0,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,3,1,3,0,1,11,1,4842,4324
30,6,99,10,2,10,9,1,1,10,6,-1,-1,4,5,-1,5,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,0,10,1,1,9,10,2,10,99,6,10,1,11,0,0,12,1,4842,4324
31,6,99,10,2,10,9,1,1,10,6,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,3,0,11,0,1,5,1,4242,4294
32,6,99,10,2,10,9,1,1,10,9,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,11,4,1,4,0,5,1,4242,4224
33,6,99,10,2,10,-1,1,1,10,9,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,9,10,1,1,-1,10,2,10,99,6,1,0,11,0,1,17,1,4242,4224
34,6,99,10,2,10,-1,1,1,10,-1,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,9,10,1,1,-1,10,2,10,99,6,1,4,1,3,0,14,1,3742,4224
35,6,99,10,2,10,-1,1,1,10,-1,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,11,0,11,1,1,14,1,3742,3724
36,6,99,10,2,10,-1,1,1,1,-1,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,1,-1,-1,10,2,10,99,6,11,3,1,3,0,7,1,3742,3124
37,6,99,10,2,10,-1,-1,1,1,-1,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,1,1,11,3,1,7,1,3742,3124
38,6,99,10,2,10,-1,-1,1,1,-1,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,-1,10,2,10,99,6,11,2,11,3,0,10,1,3142,2524
39,6,99,10,2,10,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,-1,10,2,10,99,6,1,2,1,3,1,10,1,2542,1924
40,6,99,10,2,10,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,0,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,12,4,11,4,0,11,1,2542,1924
41,6,99,10,2,10,-1,-1,-1,-1,-1,-1,0,4,5,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,3,2,2,1,1,10,1,2542,1924
42,6,99,10,2,10,-1,-1,5,-1,-1,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,2,3,1,2,0,17,1,2542,1924
43,6,99,10,2,10,-1,-1,5,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,2,2,1,2,1,10,1,2542,1914
44,6,99,10,2,10,-1,-1,-1,5,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,1,2,1,3,0,14,1,2542,1914
45,6,99,10,2,10,-1,0,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,2,1,1,1,1,10,1,2542,1914
46,6,99,10,5,10,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,1,3,0,3,0,14,1,2542,1912
47,6,99,10,5,10,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,4,3,5,4,1,11,1,2542,1912
48,6,99,10,5,10,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,8,1,7,0,0,11,1,2542,1912
49,6,99,10,5,10,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,4,2,3,2,1,2,1,2542,1912
50,6,99,10,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,7,0,1,1,0,14,1,1942,1312
51,-1,99,10,5,10,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,6,10,2,10,99,-1,0,0,1,0,1,10,1,1942,1312
52,-1,99,10,5,10,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,11,4,5,4,0,1,1,1942,1310
53,-1,99,10,5,10,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,3,2,2,1,1,10,1,1942,1310
54,-1,99,10,5,10,6,-1,-1,-1,6,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,5,4,1,4,0,17,1,1942,1310
55,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,1,0,1,4,1,10,1,1872,1240
56,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,10,-1,-1,-1,10,2,10,99,-1,9,2,10,3,0,10,1,1872,1240
57,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4,5,-1,-1,10,-1,-1,-1,10,2,10,99,-1,8,2,9,2,1,2,1,1872,1240
58,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,5,-1,-1,10,4,-1,-1,10,2,10,99,-1,10,2,11,2,0,11,1,1872,1240
59,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,10,4,-1,-1,10,2,10,99,-1,9,2,10,2,1,11,1,1872,1240
60,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,10,-1,-1,4,10,2,10,99,-1,11,2,11,4,0,11,1,1872,1240
61,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,10,5,-1,4,10,2,10,99,-1,10,2,11,2,1,17,1,1872,1240
62,-1,99,10,5,10,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,10,5,-1,-1,10,2,10,99,-1,11,4,1,4,0,17,1,1872,1240
63,-1,99,10,5,10,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,10,-1,5,-1,10,2,10,99,-1,11,2,11,3,1,14,1,1872,1240
64,-1,99,10,5,10,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,10,3,11,3,0,110,1,1842,1210
65,-1,99,10,5,10,4,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,2,1,1,0,1,10,1,1842,1210
66,-1,99,10,5,10,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,1,4,1,1,0,14,1,1842,1210
67,-1,99,10,5,10,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,1,0,2,1,1,2,1,1842,1210
68,-1,99,10,5,10,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,10,2,10,99,-1,1,1,0,1,0,14,2,1842,1210
