move,pos_id_1,pos_id_2,pos_id_3,pos_id_4,pos_id_5,pos_id_6,pos_id_7,pos_id_8,pos_id_9,pos_id_10,pos_id_11,pos_id_12,pos_id_13,pos_id_14,pos_id_15,pos_id_16,pos_id_17,pos_id_18,pos_id_19,pos_id_20,pos_id_21,pos_id_22,pos_id_23,pos_id_24,pos_id_25,pos_id_26,pos_id_27,pos_id_28,pos_id_29,pos_id_30,pos_id_31,pos_id_32,pos_id_33,pos_id_34,pos_id_35,pos_id_36,pos_id_37,pos_id_38,pos_id_39,pos_id_40,pos_id_41,pos_id_42,pos_id_43,pos_id_44,pos_id_45,pos_id_46,pos_id_47,pos_id_48,pos_id_49,pos_id_50,pos_id_51,pos_id_52,pos_id_53,pos_id_54,pos_id_55,pos_id_56,pos_id_57,pos_id_58,pos_id_59,pos_id_60,pos_id_61,pos_id_62,pos_id_63,pos_id_64,pos_id_65,from_x,from_y,to_x,to_y,move_turn,move_type,move_status,red_game_value,blue_game_value
66,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,9,-1,7,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,3,-1,-1,10,1,1,9,10,2,10,99,6,4,0,5,0,1,11,1,3599,4944
67,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,9,-1,7,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,-1,-1,-1,10,1,1,9,10,2,10,99,6,10,3,9,3,0,11,1,3599,4944
68,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,9,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,-1,-1,-1,10,1,1,9,10,2,10,99,6,5,0,4,0,1,11,1,3599,4944
69,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,9,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,6,11,4,10,3,0,2,1,3599,4944
70,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,6,4,0,3,0,1,11,1,3599,4944
71,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,6,10,2,10,99,-1,12,4,11,4,0,18,1,3599,4944
72,4,99,10,2,10,1,1,-1,10,-1,9,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,6,10,2,10,99,-1,3,0,2,0,1,11,1,3599,4944
73,4,99,10,2,10,1,1,-1,10,-1,9,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,4,10,1,1,6,10,2,10,99,-1,7,0,11,0,0,11,1,3599,4944
74,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,4,10,1,1,6,10,2,10,99,-1,2,0,3,0,1,11,1,3599,4944
75,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,4,10,1,1,-1,10,2,10,99,-1,11,4,7,4,0,11,1,3599,4944
76,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,3,0,11,0,1,1,1,3589,4944
77,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,7,4,7,0,0,19,1,3589,4944
78,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,7,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,5,2,7,2,1,19,1,3589,4944
79,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,7,0,11,0,0,1,1,3519,4944
80,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,7,2,5,2,1,11,1,3519,4944
81,4,99,10,2,10,1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,8,1,7,1,0,18,1,3519,4944
82,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,1,0,7,1,1,5,1,3519,4344
83,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,7,1,8,1,0,2,1,3519,4344
84,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,11,0,7,0,1,11,1,3519,4344
85,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,7,-1,6,-1,-1,-1,-1,-1,9,-1,-1,2,-1,-1,4,-1,-1,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,8,3,7,3,0,9,1,3519,4344
86,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,9,-1,7,2,-1,-1,4,-1,-1,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,5,2,7,2,1,6,1,3519,4344
87,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,9,-1,7,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,7,3,8,3,0,2,1,3519,4344
88,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,9,-1,7,-1,-1,-1,4,-1,2,-1,-1,-1,-1,3,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,4,3,3,4,1,9,1,3519,4344
89,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,9,-1,7,-1,-1,-1,4,-1,2,-1,-1,-1,3,-1,-1,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,9,3,9,2,0,2,1,3519,4344
90,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,7,-1,-1,-1,4,-1,2,-1,-1,-1,3,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,5,4,9,4,1,11,1,3519,4344
91,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,7,-1,-1,-1,4,-1,2,-1,-1,3,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,9,2,9,1,0,11,1,3519,4344
92,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,4,-1,2,-1,-1,3,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,7,2,5,2,1,11,1,3519,4344
93,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,4,-1,2,-1,3,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,9,1,9,0,0,9,1,3519,4344
94,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,2,-1,3,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,7,0,7,1,1,3,1,3519,4344
95,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,3,9,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,9,0,7,0,0,19,1,3519,4344
96,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,7,1,7,0,1,1,1,3516,4344
97,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,2,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,8,3,7,3,0,9,1,3516,4344
98,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,7,0,3,0,1,3,1,3516,4344
99,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,7,3,7,0,0,19,1,3516,4344
100,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,7,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,4,1,5,0,1,12,1,3516,4344
101,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,9,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,7,0,5,0,0,5,1,3514,3744
102,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,2,-1,9,-1,-1,10,1,1,-1,10,2,10,99,-1,3,0,7,0,1,11,1,3514,3744
103,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,2,10,1,1,-1,10,2,10,99,-1,10,1,11,0,0,9,1,3514,3744
104,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,7,0,11,0,1,1,1,3512,3744
105,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,8,1,7,2,0,8,1,3512,3744
106,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,5,2,4,1,1,2,1,3512,3744
107,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,2,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,7,2,5,2,0,11,1,3512,3744
108,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,3,4,7,4,1,11,1,3512,3744
109,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,5,2,4,3,0,2,1,3512,3744
110,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,6,-1,-1,-1,9,-1,9,10,1,1,-1,10,2,10,99,-1,7,4,8,3,1,2,1,3512,3744
111,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,9,-1,6,-1,-1,-1,-1,-1,9,10,1,1,-1,10,2,10,99,-1,10,3,9,2,0,2,1,3512,3744
112,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,9,-1,6,-1,9,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,11,0,10,1,1,2,1,3512,3744
113,4,99,10,2,10,-1,1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,9,-1,6,-1,9,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,4,3,5,2,0,8,1,3512,3744
114,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,9,-1,6,-1,9,-1,-1,-1,-1,1,1,1,-1,10,2,10,99,-1,1,1,11,1,1,13,1,2912,3744
115,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,9,-1,6,-1,9,-1,-1,-1,-1,-1,-1,1,-1,10,2,10,99,-1,11,2,11,1,0,10,1,2312,3144
116,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,9,-1,6,-1,-1,-1,-1,-1,-1,9,-1,1,-1,10,2,10,99,-1,10,1,11,1,1,17,1,2312,3144
117,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,6,-1,9,-1,-1,-1,-1,9,-1,1,-1,10,2,10,99,-1,9,2,10,1,0,2,1,2312,3144
118,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,6,-1,9,-1,-1,-1,-1,-1,-1,1,-1,10,9,10,99,-1,11,1,12,1,1,14,1,2310,3144
119,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,6,-1,9,-1,-1,-1,-1,-1,-1,1,-1,10,9,10,99,-1,5,2,5,0,0,11,1,2310,3144
120,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,-1,9,-1,-1,-1,-1,-1,-1,1,-1,10,9,10,99,-1,8,3,9,3,1,11,1,2310,3144
121,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,-1,9,-1,-1,-1,-1,-1,-1,-1,1,10,9,10,99,-1,11,3,11,4,0,8,1,2310,3144
122,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,9,-1,2,-1,-1,-1,-1,-1,1,10,9,10,99,-1,9,3,10,3,1,2,1,2310,3144
123,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,9,-1,2,-1,4,-1,-1,-1,1,10,9,10,99,-1,5,0,11,0,0,10,1,2310,3144
124,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,2,-1,4,-1,-1,-1,6,10,9,10,99,-1,9,4,11,4,1,1,1,1710,3144
125,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,2,-1,-1,-1,-1,-1,6,10,9,10,99,-1,11,0,11,4,0,10,1,1700,3144
126,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,2,-1,-1,-1,-1,6,-1,10,9,10,99,-1,11,4,11,3,1,14,1,1700,3144
127,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,6,-1,10,9,10,99,-1,10,1,9,0,0,11,1,1700,3144
128,4,99,10,2,10,-1,-1,-1,10,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,10,9,10,99,-1,11,3,12,3,1,14,2,1700,3144
